Image Filename,coordinates,Term,Encoded-Term
Image_2330.jpg,"1890,838,1931,950,",Wind instruments (3730),104
Image_2264.jpg,"389,221,426,282,",Grand pianoforte (2284),39
Image_5198.jpg,"1271,2803,1401,3001,",Harp (3285),42
Image_2896.jpg,"555,111,1597,1983,",Bagpipe (3746),2
Image_1947.jpg,"1058,754,1268,1425,",Flute (3955),36
Image_5728.jpg,"4186,2903,4529,3279,",End-blown trumpet (6556),33
Image_3198.jpeg,"51,582,87,610,",Harp (3285),42
Image_3718.jpeg,"485,29,541,68,",Horn (4118),44
Image_3788.jpg,"1573,1354,1638,1521,",Citole (3335),12
Image_137.jpg,"1458,2183,1838,2425,",Lute (3394),54
Image_233.jpeg,"52,1080,271,1485,",Drum (2585),27
Image_1627.jpeg,"368,55,382,68,",Hunting horn (4138),45
Image_2361.jpeg,"152,156,191,211,",Bagpipe (3746),2
Image_4329.jpg,"2738,1863,2994,1971,",Violin (3573),99
Image_331.jpeg,"142,253,324,353,",Recorder (4039),72
Image_2278.jpg,"128,250,165,318,",Transverse flute (4093),85
Image_2665.jpg,"239,1092,390,1279,",Harp (3285),42
Image_5036.jpg,"713,1553,844,1725,",Psaltery (3677),70
Image_2075.jpeg,"525,192,621,292,",Clavichord (2232),15
Image_319.jpg,"735,690,981,1023,",Lute (3394),54
Image_4292.jpg,"1816,1584,2452,2665,",Cornett (3868),19
Image_788.jpeg,"523,114,636,141,",Trumpet  (4446),89
Image_4005.jpg,"178,127,225,146,",Crumhorn (4189),21
Image_3702.jpg,"-27,109,2831,4156,",Natural horn (4126),58
Image_3811.jpg,"832,1015,952,1318,",Duct flute (3932),28
Image_2598.jpg,"344,1784,944,2549,",Organ (2266),62
Image_5728.jpg,"1834,1416,2087,1508,",Violin (3573),99
Image_169.jpg,"45,71,245,192,",Hurdy-gurdy (3305),46
Image_413.jpg,"2560,1677,2765,1871,",Fiddle (3142),34
Image_3218.jpg,"2479,891,2587,1103,",Organ (2266),62
Image_4184.jpg,"2387,431,2600,644,",Lute (3394),54
Image_2818.jpg,"425,468,507,649,",Shawm (4258),74
Image_3585.jpg,"-21,56,548,867,",Shawm (4258),74
Image_2813.jpeg,"404,302,458,332,",Violin (3573),99
Image_4310.jpg,"541,1265,590,1364,",Shawm (4258),74
Image_3526.jpg,"201,1037,483,913,",Harp (3285),42
Image_2575.jpeg,"322,303,371,327,",Tambourine (2746),81
Image_135.jpg,"2421,1270,1444,3551,",Dulcian (3806),29
Image_313.jpg,"1575,1405,1791,1592,",Nakers (2893),57
Image_169.jpg,"120,366,164,439,",Rebec  (3202),71
Image_4406.jpg,"360,63,412,201,",Violin (3573),99
Image_3540.jpeg,"167,224,291,312,",Violin (3573),99
Image_996.jpg,"230,527,582,816,",Cittern (3106),13
Image_3383.jpg,"58,375,117,401,",Horn (4118),44
Image_3934.jpg,"590,410,615,440,",Dulcimer (3644),30
Image_1591.jpg,"1445,319,1789,504,",Harp (3285),42
Image_828.jpg,"3790,1738,4084,1941,",Cittern (3106),13
Image_5068.jpeg,"459,317,814,602,",Lyre (3501),55
Image_2312.jpg,"740,1686,1153,2009,",Lyre (3501),55
Image_5645.jpg,"1144,855,1658,1081,",Gittern (3365),38
Image_3016.jpg,"953,947,1018,992,",Lute (3394),54
Image_3156.png,"365,580,37,433,",Side drum (2729),75
Image_1880.jpg,"362,442,401,536,",Fiddle (3142),34
Image_691.jpeg,"128,29,274,362,",Lyre (3501),55
Image_4150.jpg,"950,1038,1379,1666,",Harp (3285),42
Image_637.jpg,"2283,639,2504,830,",Lute (3394),54
Image_946.jpg,"134,174,198,263,",Natural trumpet (4419),59
Image_220.jpg,"93,198,145,269,",Hurdy-gurdy (3305),46
Image_3711.jpg,"467,1800,1336,2159,",Violin (3573),99
Image_412.jpg,"1279,2179,1454,2476,",Whistle  (4101),103
Image_3580.jpg,"321,224,440,427,",Harp (3285),42
Image_3291.jpeg,"432,21,597,276,",Tambourine (2746),81
Image_3578.jpeg,"243,508,282,539,",Kettledrum (2887),48
Image_3291.jpeg,"444,12,597,197,",Oboe (4232),60
Image_5575.jpg,"1665,945,1807,1054,",Cylindrical drum (2532),22
Image_2785.jpg,"232,194,265,222,",Percussion instruments (2370),65
Image_2027.png,"694,469,741,507,",Harp (3285),42
Image_2537.png,"179,450,220,480,",Trumpet  (4446),89
Image_3027.png,"238,423,403,578,",Panpipe (4024),64
Image_1493.jpg,"298,1684,596,1880,",Handbell (2404),41
Image_2753.jpg,"575,121,634,204,",Grand pianoforte (2284),39
Image_2737.jpg,"1052,825,1266,1169,",Harp (3285),42
Image_2404.jpg,"2409,858,2550,970,",Double bass  (3111),24
Image_5193.jpg,"-11,22,2946,1880,",End-blown trumpet (6556),33
Image_578.jpg,"377,237,532,612,",Wind instruments (3730),104
Image_3997.jpg,"2352,1529,2499,1675,",Fiddle (3142),34
Image_2704.jpeg,"662,649,691,723,",Trumpet  (4446),89
Image_2759.jpg,"1459,873,1819,1110,",Portative organ (2267),68
Image_1342.jpg,"963,1647,1075,1882,",Cornett (3868),19
Image_485.jpg,"2250,661,2416,820,",Violoncello (3582),100
Image_1744.jpg,"750,1534,1048,1998,",Harp (3285),42
Image_3519.jpg,"595,745,2079,2030,",Cittern (3106),13
Image_4122.jpg,"1719,2419,1984,2630,",Psaltery (3677),70
Image_4417.png,"166,229,241,320,",Violin (3573),99
Image_2054.jpg,"2518,1092,3005,2459,",Portative organ (2267),68
Image_3578.jpeg,"537,531,591,564,",Trumpet  (4446),89
Image_3493.JPEG,"461,357,694,489,",Shawm (4258),74
Image_1627.jpeg,"387,38,404,59,",Cymbals (2451),23
Image_4119.jpg,"334,98,393,211,",Harp (3285),42
Image_5725.jpg,"249,655,652,743,",Carillon  (2387),10
Image_3598.jpeg,"70,103,574,423,",Shawm (4258),74
Image_2943.jpg,"2197,1052,2292,1133,",Cylindrical drum (2532),22
Image_2264.jpg,"139,148,176,193,",Violoncello (3582),100
Image_3311.jpeg,"178,669,228,753,",Flute (3955),36
Image_4112.jpg,"1175,81,1524,784,",Portative organ (2267),68
Image_3323.jpg,"576,1254,1533,1725,",Violin (3573),99
Image_985.jpg,"1002,445,1002,445,",Side drum (2729),75
Image_4112.jpg,"396,830,76,197,",Fiddle (3142),34
Image_1004.jpg,"1135,1679,1242,2118,",Violin (3573),99
Image_4405.jpg,"481,1654,534,1694,",Organ (2266),62
Image_915.jpg,"3333,1107,3641,1386,",Fiddle (3142),34
Image_5505.jpg,"1316,19,1647,204,",Harp (3285),42
Image_412.jpg,"1189,1912,1430,2087,",Violin (3573),99
Image_3350.jpg,"172,245,288,383,",Lyre (3501),55
Image_985.jpg,"526,695,579,804,",Harp (3285),42
Image_4960.jpg,"183,57,288,109,",Drum (2585),27
Image_5426.jpeg,"357,50,581,210,",Cylindrical drum (2532),22
Image_3493.JPEG,"597,1200,788,1343,",Harpsichord (2251),43
Image_1755.jpg,"549,2174,688,2369,",End-blown trumpet (6556),33
Image_2813.jpeg,"185,217,276,268,",Viola da gamba (3604),98
Image_3218.jpg,"2166,1530,3559,3043,",Lute (3394),54
Image_3565.jpeg,"58,270,372,671,",Lute (3394),54
Image_527.jpeg,"398,1904,952,2257,",Lute (3394),54
Image_2665.jpg,"1207,1020,1355,1318,",Lute (3394),54
Image_5334.jpeg,"205,203,392,288,",Transverse flute (4093),85
Image_4569.jpg,"285,1514,637,1394,",Shawm (4258),74
Image_2404.jpg,"2291,1189,2333,1237,",Shawm (4258),74
Image_45.png,"588,359,614,376,",Triangle (3005),87
Image_985.jpg,"1456,362,1508,465,",End-blown trumpet (6556),33
Image_3179.php,"264,298,293,326,",Violin (3573),99
Image_2508.jpg,"457,722,577,812,",Harp (3285),42
Image_3681.jpeg,"327,548,357,587,",Tambourine (2746),81
Image_5462.png,"497,134,596,217,",Violin (3573),99
Image_2782.jpg,"542,1256,702,1301,",Horn (4118),44
Image_1534.jpg,"1190,772,1342,890,",Horn (4118),44
Image_3565.jpeg,"2560,148,2725,235,",Rebec  (3202),71
Image_2802.jpg,"1269,2465,2713,3412,",Lute (3394),54
Image_1755.jpg,"225,1646,549,2021,",End-blown trumpet (6556),33
Image_2354.jpg,"594,1550,713,1651,",Psaltery (3677),70
Image_3359.jpg,"452,1206,663,1348,",Citole (3335),12
Image_180.jpg,"244,1865,509,2377,",Violin (3573),99
Image_637.jpg,"1828,1271,2115,1234,",Nakers (2893),57
Image_3578.jpeg,"243,508,282,539,",Pianoforte (2299),66
Image_5582.jpg,"1953,656,2361,1170,",Triangle (3005),87
Image_5012.jpeg,"2603,281,2871,439,",Lute (3394),54
Image_5728.jpg,"4186,2903,4529,3279,",Organ (2266),62
Image_4751.jpg,"2796,439,4001,1935,",Clavichord (2232),15
Image_3291.jpeg,"110,107,263,331,",Hunting horn (4138),45
Image_2017.jpeg,"209,899,239,945,",Cylindrical drum (2532),22
Image_4077.png,"377,259,457,336,",Portative organ (2267),68
Image_1851.jpg,"534,1406,661,1491,",End-blown trumpet (6556),33
Image_3211.jpeg,"481,151,515,183,",Natural trumpet (4419),59
Image_220.jpg,"127,413,176,471,",Horn (4118),44
Image_3045.jpeg,"99,189,186,269,",Mandolin (3510),56
Image_3333.jpg,"431,289,584,416,",Cornett (3868),19
Image_3247.jpeg,"860,516,967,721,",End-blown trumpet (6556),33
Image_5041.jpg,"3408,1762,3498,1906,",Harp (3285),42
Image_5491.jpg,"1344,1355,1260,1498,",Cylindrical drum (2532),22
Image_5103.jpg,"2308,2524,2407,2637,",Side drum (2729),75
Image_658.jpg,"1524,1512,1668,1642,",Tambourine (2746),81
Image_439.jpeg,"1406,971,1553,1059,",Fife (3945),35
Image_4005.jpg,"222,236,248,274,",Bagpipe (3746),2
Image_3715.jpg,"574,120,625,204,",Kithara (4940),51
Image_3103.jpg,"3767,529,4432,1002,",Fiddle (3142),34
Image_1341.jpg,"558,253,657,496,",Flute (3955),36
Image_4417.png,"234,231,373,261,",Gittern (3365),38
Image_3566.jpg,"2859,544,2923,678,",Gittern (3365),38
Image_1280.jpg,"1486,1586,2337,2437,",Bagpipe (3746),2
Image_4368.jpg,"72,38,165,196,",Lute (3394),54
Image_4897.jpg,"4297,3065,4845,3380,",Lute (3394),54
Image_3578.jpeg,"458,542,494,568,",Tambourine (2746),81
Image_5171.png,"570,451,607,488,",Trumpet  (4446),89
Image_5295.jpg,"369,76,385,98,",Bagpipe (3746),2
Image_5665.jpg,"1091,2175,1302,2497,",Shawm (4258),74
Image_583.jpg,"1189,1766,1246,1844,",Wind instruments (3730),104
Image_5437.jpg,"2048,316,2253,704,",Cornett (3868),19
Image_2404.jpg,"2386,1149,2438,1187,",Trumpet  (4446),89
Image_658.jpg,"1520,1678,1638,1982,",Keyboard instruments (2230),49
Image_1535.jpeg,"2463,465,2666,910,",End-blown trumpet (6556),33
Image_2963.jpg,"167,3988,425,4260,",Harp (3285),42
Image_396.jpg,"1130,955,1652,2123,",Aulos (4173),1
Image_3565.jpeg,"2560,148,2725,235,",Viola da gamba (3604),98
Image_5532.jpg,"704,2013,895,1963,",End-blown trumpet (6556),33
Image_3493.JPEG,"161,754,357,916,",Shawm (4258),74
Image_4469.jpg,"1967,1670,2123,1993,",Portative organ (2267),68
Image_2001.jpg,"112,1565,261,1662,",End-blown trumpet (6556),33
Image_5359.jpg,"6,174,44,227,",Wind instruments (3730),104
Image_1991.jpeg,"1126,899,1494,1091,",Rebec  (3202),71
Image_1901.jpg,"1862,331,1939,498,",Harp (3285),42
Image_2210.jpeg,"207,276,224,354,",Virginal (2257),102
Image_5729.png,"693,380,938,797,",Harp (3285),42
Image_590.jpg,"3202,598,3545,1206,",Bagpipe (3746),2
Image_2106.jpg,"919,352,1970,1866,",Harp (3285),42
Image_5564.png,"161,494,198,543,",Fiddle (3142),34
Image_709.jpg,"313,357,341,383,",End-blown horn  (5177),32
Image_4159.jpg,"232,32,1213,692,",Shawm (4258),74
Image_750.jpeg,"496,1862,970,2318,",Lute (3394),54
Image_3544.jpg,"416,1314,1034,2055,",Violin (3573),99
Image_5712.jpeg,"421,21,537,117,",Recorder (4039),72
Image_421.jpg,"402,197,433,229,",Side drum (2729),75
Image_2056.jpg,"281,902,752,1242,",Lute (3394),54
Image_379.jpg,"48,-1,252,330,",Duct flute (3932),28
Image_1330.jpg,"1192,2083,2157,2867,",Cymbals (2451),23
Image_788.jpeg,"487,197,572,362,",Horn (4118),44
Image_3715.jpg,"436,129,487,250,",Percussion instruments (2370),65
Image_1947.jpg,"1209,1508,1431,1697,",Natural horn (4126),58
Image_4495.png,"134,586,169,635,",Trumpet  (4446),89
Image_4720.jpeg,"197,212,328,404,",Harp (3285),42
Image_964.jpg,"1181,736,1729,1008,",Shawm (4258),74
Image_487.jpg,"2042,104,2094,330,",End-blown trumpet (6556),33
Image_2112.jpg,"853,216,907,320,",Portative organ (2267),68
Image_3645.jpg,"1953,360,2530,725,",Lute (3394),54
Image_76.jpg,"747,1863,983,2096,",Shawm (4258),74
Image_4287.jpg,"288,508,356,629,",Horn (4118),44
Image_3015.jpg,"1261,71,1453,336,",Lute (3394),54
Image_3934.jpg,"437,491,478,518,",Tambourine (2746),81
Image_3578.jpeg,"458,542,494,568,",Wind instruments (3730),104
Image_1688.jpg,"514,407,615,485,",Cornu  (4390),20
Image_4048.jpeg,"27,253,116,307,",Trumpet  (4446),89
Image_3395.jpeg,"313,451,358,536,",Trombone (4369),88
Image_2739.jpg,"1722,955,2214,1168,",Dulcimer (3644),30
Image_5464.jpg,"1344,491,1427,556,",Lute (3394),54
Image_971.jpg,"3836,1805,4582,2488,",Violin (3573),99
Image_3845.jpg,"-21,531,168,680,",Portative organ (2267),68
Image_3437.jpg,"135,1700,477,1981,",Flute (3955),36
Image_3565.jpeg,"817,1699,875,1727,",Harpsichord (2251),43
Image_347.jpg,"247,305,395,454,",Portative organ (2267),68
Image_3940.jpg,"1239,1401,1055,1692,",End-blown trumpet (6556),33
Image_5198.jpg,"803,3498,872,3580,",Portative organ (2267),68
Image_3454.jpg,"347,74,478,160,",Pianoforte (2299),66
Image_5461.jpeg,"858,469,941,558,",Harp (3285),42
Image_5683.jpg,"1845,1024,2152,1202,",Harp (3285),42
Image_985.jpg,"1465,699,1583,778,",Shawm (4258),74
Image_2765.jpg,"98,231,140,295,",Upright pianoforte (2311),92
Image_1319.jpg,"568,800,1062,1688,",Flute (3955),36
Image_619.jpg,"2266,1453,3165,1707,",Lute (3394),54
Image_3323.jpg,"576,1254,1533,1725,",Transverse flute (4093),85
Image_421.jpg,"193,214,211,260,",Viola (3561),96
Image_5033.jpg,"2489,1774,3387,2292,",Fiddle (3142),34
Image_5409.jpg,"1615,115,1838,338,",Bladder pipe (3748),9
Image_4290.jpeg,"551,293,1011,498,",Bagpipe (3746),2
Image_5163.jpg,"2228,1727,3531,2344,",Mandolin (3510),56
Image_2210.jpeg,"183,266,213,352,",Shawm (4258),74
Image_985.jpg,"614,499,724,563,",Side drum (2729),75
Image_3877.jpg,"559,498,637,627,",Nakers (2893),57
Image_2989.jpeg,"200,309,234,329,",Recorder (4039),72
Image_2413.jpg,"865,1952,1148,2114,",Flute (3955),36
Image_1121.jpg,"260,307,280,338,",Virginal (2257),102
Image_4762.jpg,"705,470,940,630,",Fiddle (3142),34
Image_3917.jpg,"652,1343,730,1391,",Psaltery (3677),70
Image_233.jpeg,"268,25,552,100,",Drum (2585),27
Image_4735.jpg,"1425,4051,1486,4119,",Side drum (2729),75
Image_3937.jpg,"1911,948,2210,1146,",Harp (3285),42
Image_3578.jpeg,"537,531,591,564,",Side drum (2729),75
Image_2075.jpeg,"854,47,988,402,",Transverse flute (4093),85
Image_2460.jpg,"2117,1668,2315,2076,",Harp (3285),42
Image_4099.jpg,"1648,3237,1731,3383,",Fiddle (3142),34
Image_3493.JPEG,"762,1111,904,1222,",Shawm (4258),74
Image_1947.jpg,"1209,1508,1431,1697,",Flute (3955),36
Image_5111.jpg,"150,1006,852,1835,",Harp (3285),42
Image_5696.jpg,"1402,1555,1496,1641,",Rebec  (3202),71
Image_5564.png,"55,393,96,445,",Fiddle (3142),34
Image_4987.jpg,"247,2865,718,3542,",Fiddle (3142),34
Image_3578.jpeg,"600,492,641,531,",Trumpet  (4446),89
Image_4342.jpg,"1175,486,1459,615,",Shawm (4258),74
Image_1656.jpg,"470,1002,587,1109,",Accordion (3732),0
Image_4638.jpg,"230,393,1341,1075,",Dulcimer (3644),30
Image_1672.jpg,"312,1023,425,1097,",Drum (2585),27
Image_3934.jpg,"274,452,314,466,",Fiddle (3142),34
Image_2647.jpg,"1170,1082,1260,1125,",Portative organ (2267),68
Image_4972.jpg,"2023,2271,2324,2686,",Harp (3285),42
Image_4495.png,"30,587,76,678,",End-blown trumpet (6556),33
Image_577.jpg,"1937,504,2198,740,",Lute (3394),54
Image_4545.jpeg,"6,293,96,341,",Trumpet  (4446),89
Image_1735.jpeg,"210,295,385,409,",Violin (3573),99
Image_2641.jpg,"311,197,396,334,",Percussion instruments (2370),65
Image_1511.jpeg,"266,131,334,168,",Lute (3394),54
Image_4342.jpg,"772,1342,892,1384,",Shawm (4258),74
Image_2583.jpg,"470,510,1311,754,",Lute (3394),54
Image_499.jpg,"359,590,454,747,",Tabor pipe (6689),80
Image_282.jpeg,"267,212,372,398,",Double bass  (3111),24
Image_5728.jpg,"1943,1888,2214,2077,",Transverse flute (4093),85
Image_5027.jpg,"625,1968,822,2319,",Portative organ (2267),68
Image_2769.jpg,"467,1729,565,1931,",Lute (3394),54
Image_5683.jpg,"1799,170,2058,398,",Triangle (3005),87
Image_1813.jpg,"391,698,583,884,",Fiddle (3142),34
Image_3777.jpeg,"261,46,507,214,",Kettledrum (2887),48
Image_3934.jpg,"440,672,440,672,",Tambourine (2746),81
Image_824.png,"421,202,451,235,",Violin (3573),99
Image_5056.jpg,"229,572,423,612,",Viola da gamba (3604),98
Image_2704.jpeg,"662,649,691,723,",Double bass  (3111),24
Image_462.jpeg,"128,167,146,208,",Shawm (4258),74
Image_5256.jpg,"685,71,886,561,",Harp (3285),42
Image_1457.jpg,"1234,1693,1315,1839,",Rebec  (3202),71
Image_4329.jpg,"846,1310,1140,1713,",Violin (3573),99
Image_2759.jpg,"1459,873,1819,1110,",Gittern (3365),38
Image_3097.jpg,"422,2246,631,2554,",Portative organ (2267),68
Image_2264.jpg,"317,66,517,244,",Violin (3573),99
Image_1292.jpg,"1004,1121,1063,1189,",Gittern (3365),38
Image_202.png,"142,240,221,301,",Lyre (3501),55
Image_3854.jpg,"1422,2454,2276,3420,",Keyboard instruments (2230),49
Image_2630.jpg,"421,248,452,289,",Drum (2585),27
Image_2075.jpeg,"319,212,406,316,",Organ (2266),62
Image_2112.jpg,"457,815,536,884,",Flute (3955),36
Image_2707.jpg,"508,713,2215,721,",Ophicleide (4299),61
Image_4041.jpg,"342,1199,423,1250,",Psaltery (3677),70
Image_664.jpg,"1282,1670,1670,2220,",Rebec  (3202),71
Image_2769.jpg,"367,1568,508,1655,",Rebec  (3202),71
Image_1511.jpeg,"199,110,290,170,",Transverse flute (4093),85
Image_478.jpg,"2366,875,2829,1079,",Violin (3573),99
Image_2264.jpg,"426,233,452,291,",Bass drum  (2506),6
Image_717.png,"546,383,601,442,",Bell (2381),8
Image_4041.jpg,"394,1278,455,1317,",Psaltery (3677),70
Image_1694.jpeg,"330,112,354,159,",Bell (2381),8
Image_766.jpg,"366,307,1115,794,",Fiddle (3142),34
Image_5386.jpg,"981,532,1210,725,",Fiddle (3142),34
Image_4575.jpg,"2306,696,2845,1847,",Lute (3394),54
Image_2743.jpg,"68,207,68,207,",Positive organ (2268),69
Image_1088.jpg,"484,3617,1599,4207,",Portative organ (2267),68
Image_4077.png,"360,228,468,306,",Bagpipe (3746),2
Image_2147.jpg,"344,175,444,278,",Horn (4118),44
Image_705.jpg,"1036,2457,1894,3073,",Lute (3394),54
Image_40.jpeg,"78,574,187,753,",Natural trumpet (4419),59
Image_608.jpg,"1435,2274,1586,2515,",Shawm (4258),74
Image_1656.jpg,"733,1024,1029,1222,",Accordion (3732),0
Image_637.jpg,"2536,1650,2706,1591,",Shawm (4258),74
Image_2404.jpg,"2401,1211,2459,1228,",Trumpet  (4446),89
Image_1426.jpg,"4872,1257,5021,1500,",Harp (3285),42
Image_2413.jpg,"2280,799,2502,1036,",Tambourine (2746),81
Image_969.jpeg,"87,129,114,160,",Trumpet  (4446),89
Image_392.jpeg,"7,255,51,301,",Lyre (3501),55
Image_336.jpg,"542,1033,579,1055,",Hurdy-gurdy (3305),46
Image_5505.jpg,"91,906,283,1248,",Harp (3285),42
Image_2483.jpg,"476,1392,3671,2098,",Lute (3394),54
Image_5038.jpg,"1251,305,1341,496,",Cornett (3868),19
Image_5665.jpg,"877,1017,1251,1382,",Psaltery (3677),70
Image_4574.jpg,"152,363,280,466,",Harp (3285),42
Image_778.jpg,"315,1156,568,1376,",Sackbut  (4364),73
Image_3159.jpg,"138,62,220,93,",End-blown flute (3940),31
Image_4274.jpg,"840,1231,889,1347,",Flute (3955),36
Image_3248.jpeg,"586,199,616,244,",Viola (3561),96
Image_3045.jpeg,"104,395,138,444,",Aulos (4173),1
Image_5373.jpg,"2266,935,2534,1489,",Harp (3285),42
Image_2114.jpg,"105,200,264,421,",Violin (3573),99
Image_1950.png,"364,232,525,499,",Bagpipe (3746),2
Image_3403.jpg,"1441,540,1587,643,",Horn (4118),44
Image_3557.jpg,"400,73,558,139,",Horn (4118),44
Image_4406.jpg,"138,85,175,198,",Lute (3394),54
Image_5283.jpg,"85,192,148,252,",Wind instruments (3730),104
Image_258.jpeg,"29,944,580,1867,",Shawm (4258),74
Image_4675.jpeg,"411,1233,563,1289,",Triangle (3005),87
Image_510.png,"471,411,543,438,",End-blown trumpet (6556),33
Image_4310.jpg,"541,1265,590,1364,",Bagpipe (3746),2
Image_4045.jpg,"755,850,795,943,",Rebec  (3202),71
Image_4876.jpg,"1242,1422,1397,1570,",Wind instruments (3730),104
Image_4157.jpg,"373,236,611,384,",Guitar (3237),40
Image_3795.jpg,"923,1303,1165,1505,",Shawm (4258),74
Image_968.jpg,"267,2576,430,2694,",Trumpet  (4446),89
Image_3329.jpg,"231,32,497,139,",Grand pianoforte (2284),39
Image_1121.jpg,"331,274,365,305,",Lyre (3501),55
Image_5405.jpg,"874,1182,1935,1803,",Transverse flute (4093),85
Image_5462.png,"529,201,613,296,",Lira da braccio (3181),52
Image_517.jpg,"382,285,561,455,",Transverse flute (4093),85
Image_1665.jpg,"1326,668,1420,863,",Harp (3285),42
Image_21.jpg,"293,173,355,288,",Panpipe (4024),64
Image_2565.jpg,"2712,931,2806,1085,",Horn (4118),44
Image_4099.jpg,"1648,3237,1731,3383,",Portative organ (2267),68
Image_113.jpg,"1776,748,3344,1624,",Sackbut  (4364),73
Image_5353.jpg,"207,480,469,833,",Harp (3285),42
Image_3311.jpeg,"428,677,518,707,",Lute (3394),54
Image_230.jpg,"2187,700,2537,891,",Lute (3394),54
Image_3334.jpg,"1106,3728,2398,4366,",Portative organ (2267),68
Image_201.jpeg,"492,58,563,411,",Lute (3394),54
Image_3565.jpeg,"1113,381,1346,711,",Rebec  (3202),71
Image_1885.jpeg,"44,235,225,299,",Viola (3561),96
Image_3006.jpg,"809,197,1048,740,",Harp (3285),42
Image_3355.jpg,"419,370,440,394,",Violoncello (3582),100
Image_5398.jpg,"344,245,577,399,",Harp (3285),42
Image_2358.jpeg,"1253,343,1493,519,",Bagpipe (3746),2
Image_3561.jpeg,"321,161,321,161,",Harp (3285),42
Image_4675.jpeg,"108,1166,205,1226,",Lute (3394),54
Image_5157.jpg,"157,54,504,396,",Lute (3394),54
Image_258.jpeg,"11,183,802,959,",Cittern (3106),13
Image_220.jpg,"244,293,321,384,",Psaltery (3677),70
Image_3581.jpg,"2264,2487,2438,2646,",Natural horn (4126),58
Image_5477.png,"559,85,632,141,",Kettledrum (2887),48
Image_158.jpeg,"268,148,396,185,",Fiddle (3142),34
Image_1859.jpeg,"340,98,367,119,",Guitar (3237),40
Image_4625.jpg,"1189,1435,1765,1817,",Bagpipe (3746),2
Image_4503.jpeg,"24,81,92,150,",Lyre (3501),55
Image_2565.jpg,"2443,1795,2570,1930,",Horn (4118),44
Image_3035.jpg,"1048,803,1323,1208,",Lute (3394),54
Image_2001.jpg,"1040,2161,1336,2080,",Harp (3285),42
Image_3962.jpg,"137,33,255,336,",Harp (3285),42
Image_4894.jpg,"1127,1350,1268,1496,",Cylindrical drum (2532),22
Image_4417.png,"445,219,553,262,",Violin (3573),99
Image_2963.jpg,"1620,1352,1859,1647,",Fiddle (3142),34
Image_3248.jpeg,"606,214,632,253,",Violoncello (3582),100
Image_5359.jpg,"6,174,44,227,",Horn (4118),44
Image_4696.jpg,"594,350,659,460,",Recorder (4039),72
Image_136.jpg,"3476,2097,3699,2307,",Violin (3573),99
Image_2238.jpg,"188,820,207,883,",Cornett (3868),19
Image_4752.jpg,"1451,779,1721,1343,",Harp (3285),42
