,Image Filename,coordinates,Term
13566,Image_1813.jpg,"286,1404,378,1564,",Tambourine (2746)
13567,Image_1813.jpg,"286,1404,378,1564,",Lute (3394)
13568,Image_1813.jpg,"73,1406,284,1532,",Fiddle (3142)
13569,Image_1813.jpg,"73,1406,284,1532,",Portative organ (2267)
13570,Image_1813.jpg,"73,1406,284,1532,",Psaltery (3677)
13571,Image_1813.jpg,"73,1406,284,1532,",Nakers (2893)
13572,Image_1813.jpg,"73,1406,284,1532,",Harp (3285)
13573,Image_1813.jpg,"73,1406,284,1532,",Wind instruments (3730)
13574,Image_1813.jpg,"73,1406,284,1532,",Shawm (4258)
13575,Image_1813.jpg,"73,1406,284,1532,",Double flute  (3930)
13576,Image_1813.jpg,"73,1406,284,1532,",Tambourine (2746)
13577,Image_1813.jpg,"73,1406,284,1532,",Lute (3394)
13578,Image_5328.jpg,"1084,263,1375,582,",Lute (3394)
13579,Image_5328.jpg,"244,249,604,543,",Lute (3394)
13580,Image_4379.jpg,"695,528,979,1040,",Portative organ (2267)
13581,Image_3828.jpg,"-3,56,368,1275,",Portative organ (2267)
13582,Image_1315.jpg,"1024,1797,1195,1960,",Psaltery (3677)
13583,Image_1315.jpg,"1024,1797,1195,1960,",Fiddle (3142)
13584,Image_1315.jpg,"1024,1797,1195,1960,",Portative organ (2267)
13585,Image_1315.jpg,"1024,1797,1195,1960,",Lute (3394)
13586,Image_1315.jpg,"1027,2092,1150,2278,",Psaltery (3677)
13587,Image_1315.jpg,"1027,2092,1150,2278,",Fiddle (3142)
13588,Image_1315.jpg,"1027,2092,1150,2278,",Portative organ (2267)
13589,Image_1315.jpg,"1027,2092,1150,2278,",Lute (3394)
13590,Image_1315.jpg,"315,2076,500,2373,",Psaltery (3677)
13591,Image_1315.jpg,"315,2076,500,2373,",Fiddle (3142)
13592,Image_1315.jpg,"315,2076,500,2373,",Portative organ (2267)
13593,Image_1315.jpg,"315,2076,500,2373,",Lute (3394)
13594,Image_1315.jpg,"311,1837,569,1933,",Psaltery (3677)
13595,Image_1315.jpg,"311,1837,569,1933,",Fiddle (3142)
13596,Image_1315.jpg,"311,1837,569,1933,",Portative organ (2267)
13597,Image_1315.jpg,"311,1837,569,1933,",Lute (3394)
13598,Image_4762.jpg,"134,710,335,1095,","Portative organ (2267), Psaltery (3677)"
13599,Image_4762.jpg,"134,710,335,1095,","Bagpipe (3746), Fiddle (3142)"
13600,Image_4762.jpg,"134,710,335,1095,",Psaltery (3677)
13601,Image_4762.jpg,"134,710,335,1095,",Fiddle (3142)
13602,Image_4762.jpg,"134,710,335,1095,",Rebec  (3202)
13603,Image_4762.jpg,"134,710,335,1095,",Harp (3285)
13604,Image_4762.jpg,"1244,666,1497,1162,","Portative organ (2267), Psaltery (3677)"
13605,Image_4762.jpg,"1244,666,1497,1162,","Bagpipe (3746), Fiddle (3142)"
13606,Image_4762.jpg,"1244,666,1497,1162,",Psaltery (3677)
13607,Image_4762.jpg,"1244,666,1497,1162,",Fiddle (3142)
13608,Image_4762.jpg,"1244,666,1497,1162,",Rebec  (3202)
13609,Image_4762.jpg,"1244,666,1497,1162,",Harp (3285)
13610,Image_4762.jpg,"1017,459,1205,700,","Portative organ (2267), Psaltery (3677)"
13611,Image_4762.jpg,"1017,459,1205,700,","Bagpipe (3746), Fiddle (3142)"
13612,Image_4762.jpg,"1017,459,1205,700,",Psaltery (3677)
13613,Image_4762.jpg,"1017,459,1205,700,",Fiddle (3142)
13614,Image_4762.jpg,"1017,459,1205,700,",Rebec  (3202)
13615,Image_4762.jpg,"1017,459,1205,700,",Harp (3285)
13616,Image_4762.jpg,"705,470,940,630,","Portative organ (2267), Psaltery (3677)"
13617,Image_4762.jpg,"705,470,940,630,","Bagpipe (3746), Fiddle (3142)"
13618,Image_4762.jpg,"705,470,940,630,",Psaltery (3677)
13619,Image_4762.jpg,"705,470,940,630,",Fiddle (3142)
13620,Image_4762.jpg,"705,470,940,630,",Rebec  (3202)
13621,Image_4762.jpg,"705,470,940,630,",Harp (3285)
13622,Image_4762.jpg,"588,518,797,627,","Portative organ (2267), Psaltery (3677)"
13623,Image_4762.jpg,"588,518,797,627,","Bagpipe (3746), Fiddle (3142)"
13624,Image_4762.jpg,"588,518,797,627,",Psaltery (3677)
13625,Image_4762.jpg,"588,518,797,627,",Fiddle (3142)
13626,Image_4762.jpg,"588,518,797,627,",Rebec  (3202)
13627,Image_4762.jpg,"588,518,797,627,",Harp (3285)
13628,Image_4762.jpg,"326,414,326,414,","Portative organ (2267), Psaltery (3677)"
13629,Image_4762.jpg,"326,414,326,414,","Bagpipe (3746), Fiddle (3142)"
13630,Image_4762.jpg,"326,414,326,414,",Psaltery (3677)
13631,Image_4762.jpg,"326,414,326,414,",Fiddle (3142)
13632,Image_4762.jpg,"326,414,326,414,",Rebec  (3202)
13633,Image_4762.jpg,"326,414,326,414,",Harp (3285)
13634,Image_1493.jpg,"426,2173,599,2286,",Shawm (4258)
13635,Image_1493.jpg,"426,2173,599,2286,",Handbell (2404)
13636,Image_1493.jpg,"426,2173,599,2286,",Portative organ (2267)
13637,Image_1493.jpg,"426,2173,599,2286,",Fiddle (3142)
13638,Image_1493.jpg,"426,2173,599,2286,",Lute (3394)
13639,Image_1493.jpg,"426,2173,599,2286,",Harp (3285)
13640,Image_1493.jpg,"1216,2092,1274,2151,",Shawm (4258)
13641,Image_1493.jpg,"1216,2092,1274,2151,",Handbell (2404)
13642,Image_1493.jpg,"1216,2092,1274,2151,",Portative organ (2267)
13643,Image_1493.jpg,"1216,2092,1274,2151,",Fiddle (3142)
13644,Image_1493.jpg,"1216,2092,1274,2151,",Lute (3394)
13645,Image_1493.jpg,"1216,2092,1274,2151,",Harp (3285)
13646,Image_1493.jpg,"1269,2072,1322,2119,",Shawm (4258)
13647,Image_1493.jpg,"1269,2072,1322,2119,",Handbell (2404)
13648,Image_1493.jpg,"1269,2072,1322,2119,",Portative organ (2267)
13649,Image_1493.jpg,"1269,2072,1322,2119,",Fiddle (3142)
13650,Image_1493.jpg,"1269,2072,1322,2119,",Lute (3394)
13651,Image_1493.jpg,"1269,2072,1322,2119,",Harp (3285)
13652,Image_1493.jpg,"1436,2067,1489,2127,",Shawm (4258)
13653,Image_1493.jpg,"1436,2067,1489,2127,",Handbell (2404)
13654,Image_1493.jpg,"1436,2067,1489,2127,",Portative organ (2267)
13655,Image_1493.jpg,"1436,2067,1489,2127,",Fiddle (3142)
13656,Image_1493.jpg,"1436,2067,1489,2127,",Lute (3394)
13657,Image_1493.jpg,"1436,2067,1489,2127,",Harp (3285)
13658,Image_1493.jpg,"1394,2101,1449,2158,",Shawm (4258)
13659,Image_1493.jpg,"1394,2101,1449,2158,",Handbell (2404)
13660,Image_1493.jpg,"1394,2101,1449,2158,",Portative organ (2267)
13661,Image_1493.jpg,"1394,2101,1449,2158,",Fiddle (3142)
13662,Image_1493.jpg,"1394,2101,1449,2158,",Lute (3394)
13663,Image_1493.jpg,"1394,2101,1449,2158,",Harp (3285)
13664,Image_1493.jpg,"1629,1360,1826,1853,",Shawm (4258)
13665,Image_1493.jpg,"1629,1360,1826,1853,",Handbell (2404)
13666,Image_1493.jpg,"1629,1360,1826,1853,",Portative organ (2267)
13667,Image_1493.jpg,"1629,1360,1826,1853,",Fiddle (3142)
13668,Image_1493.jpg,"1629,1360,1826,1853,",Lute (3394)
13669,Image_1493.jpg,"1629,1360,1826,1853,",Harp (3285)
13670,Image_1493.jpg,"1390,1803,1666,2002,",Shawm (4258)
13671,Image_1493.jpg,"1390,1803,1666,2002,",Handbell (2404)
13672,Image_1493.jpg,"1390,1803,1666,2002,",Portative organ (2267)
13673,Image_1493.jpg,"1390,1803,1666,2002,",Fiddle (3142)
13674,Image_1493.jpg,"1390,1803,1666,2002,",Lute (3394)
13675,Image_1493.jpg,"1390,1803,1666,2002,",Harp (3285)
13676,Image_1493.jpg,"298,1684,596,1880,",Shawm (4258)
13677,Image_1493.jpg,"298,1684,596,1880,",Handbell (2404)
13678,Image_1493.jpg,"298,1684,596,1880,",Portative organ (2267)
13679,Image_1493.jpg,"298,1684,596,1880,",Fiddle (3142)
13680,Image_1493.jpg,"298,1684,596,1880,",Lute (3394)
13681,Image_1493.jpg,"298,1684,596,1880,",Harp (3285)
13682,Image_1493.jpg,"599,1717,787,2156,",Shawm (4258)
13683,Image_1493.jpg,"599,1717,787,2156,",Handbell (2404)
13684,Image_1493.jpg,"599,1717,787,2156,",Portative organ (2267)
13685,Image_1493.jpg,"599,1717,787,2156,",Fiddle (3142)
13686,Image_1493.jpg,"599,1717,787,2156,",Lute (3394)
13687,Image_1493.jpg,"599,1717,787,2156,",Harp (3285)
13688,Image_302.jpg,"1164,491,2410,1501,",Violin (3573)
13689,Image_4798.jpg,"1959,757,2870,842,",End-blown trumpet (6556)
13690,Image_4798.jpg,"1959,757,2870,842,",Shawm (4258)
13691,Image_4798.jpg,"1959,757,2870,842,",Tabor pipe (6689)
13692,Image_4798.jpg,"1959,757,2870,842,",Side drum (2729)
13693,Image_4798.jpg,"1959,757,2870,842,",Tambourine (2746)
13694,Image_4798.jpg,"1959,757,2870,842,",Rebec  (3202)
13695,Image_4798.jpg,"1959,757,2870,842,",Cittern (3106)
13696,Image_4798.jpg,"1959,757,2870,842,",Fiddle (3142)
13697,Image_4798.jpg,"1959,757,2870,842,",Psaltery (3677)
13698,Image_4798.jpg,"1959,757,2870,842,",Frame drum (2598)
13699,Image_4798.jpg,"1959,757,2870,842,",Cymbals (2451)
13700,Image_4798.jpg,"1959,757,2870,842,",Portative organ (2267)
13701,Image_4798.jpg,"1959,757,2870,842,",Harp (3285)
13702,Image_4798.jpg,"1560,806,2527,903,",End-blown trumpet (6556)
13703,Image_4798.jpg,"1560,806,2527,903,",Shawm (4258)
13704,Image_4798.jpg,"1560,806,2527,903,",Tabor pipe (6689)
13705,Image_4798.jpg,"1560,806,2527,903,",Side drum (2729)
13706,Image_4798.jpg,"1560,806,2527,903,",Tambourine (2746)
13707,Image_4798.jpg,"1560,806,2527,903,",Rebec  (3202)
13708,Image_4798.jpg,"1560,806,2527,903,",Cittern (3106)
13709,Image_4798.jpg,"1560,806,2527,903,",Fiddle (3142)
13710,Image_4798.jpg,"1560,806,2527,903,",Psaltery (3677)
13711,Image_4798.jpg,"1560,806,2527,903,",Frame drum (2598)
13712,Image_4798.jpg,"1560,806,2527,903,",Cymbals (2451)
13713,Image_4798.jpg,"1560,806,2527,903,",Portative organ (2267)
13714,Image_4798.jpg,"1560,806,2527,903,",Harp (3285)
13715,Image_4798.jpg,"1703,837,2625,1009,",End-blown trumpet (6556)
13716,Image_4798.jpg,"1703,837,2625,1009,",Shawm (4258)
13717,Image_4798.jpg,"1703,837,2625,1009,",Tabor pipe (6689)
13718,Image_4798.jpg,"1703,837,2625,1009,",Side drum (2729)
13719,Image_4798.jpg,"1703,837,2625,1009,",Tambourine (2746)
13720,Image_4798.jpg,"1703,837,2625,1009,",Rebec  (3202)
13721,Image_4798.jpg,"1703,837,2625,1009,",Cittern (3106)
13722,Image_4798.jpg,"1703,837,2625,1009,",Fiddle (3142)
13723,Image_4798.jpg,"1703,837,2625,1009,",Psaltery (3677)
13724,Image_4798.jpg,"1703,837,2625,1009,",Frame drum (2598)
13725,Image_4798.jpg,"1703,837,2625,1009,",Cymbals (2451)
13726,Image_4798.jpg,"1703,837,2625,1009,",Portative organ (2267)
13727,Image_4798.jpg,"1703,837,2625,1009,",Harp (3285)
13728,Image_4798.jpg,"2712,948,3561,912,",End-blown trumpet (6556)
13729,Image_4798.jpg,"2712,948,3561,912,",Shawm (4258)
13730,Image_4798.jpg,"2712,948,3561,912,",Tabor pipe (6689)
13731,Image_4798.jpg,"2712,948,3561,912,",Side drum (2729)
13732,Image_4798.jpg,"2712,948,3561,912,",Tambourine (2746)
13733,Image_4798.jpg,"2712,948,3561,912,",Rebec  (3202)
13734,Image_4798.jpg,"2712,948,3561,912,",Cittern (3106)
13735,Image_4798.jpg,"2712,948,3561,912,",Fiddle (3142)
13736,Image_4798.jpg,"2712,948,3561,912,",Psaltery (3677)
13737,Image_4798.jpg,"2712,948,3561,912,",Frame drum (2598)
13738,Image_4798.jpg,"2712,948,3561,912,",Cymbals (2451)
13739,Image_4798.jpg,"2712,948,3561,912,",Portative organ (2267)
13740,Image_4798.jpg,"2712,948,3561,912,",Harp (3285)
13741,Image_4798.jpg,"2672,847,3627,890,",End-blown trumpet (6556)
13742,Image_4798.jpg,"2672,847,3627,890,",Shawm (4258)
13743,Image_4798.jpg,"2672,847,3627,890,",Tabor pipe (6689)
13744,Image_4798.jpg,"2672,847,3627,890,",Side drum (2729)
13745,Image_4798.jpg,"2672,847,3627,890,",Tambourine (2746)
13746,Image_4798.jpg,"2672,847,3627,890,",Rebec  (3202)
13747,Image_4798.jpg,"2672,847,3627,890,",Cittern (3106)
13748,Image_4798.jpg,"2672,847,3627,890,",Fiddle (3142)
13749,Image_4798.jpg,"2672,847,3627,890,",Psaltery (3677)
13750,Image_4798.jpg,"2672,847,3627,890,",Frame drum (2598)
13751,Image_4798.jpg,"2672,847,3627,890,",Cymbals (2451)
13752,Image_4798.jpg,"2672,847,3627,890,",Portative organ (2267)
13753,Image_4798.jpg,"2672,847,3627,890,",Harp (3285)
13754,Image_4798.jpg,"4077,1164,4221,1416,",End-blown trumpet (6556)
13755,Image_4798.jpg,"4077,1164,4221,1416,",Shawm (4258)
13756,Image_4798.jpg,"4077,1164,4221,1416,",Tabor pipe (6689)
13757,Image_4798.jpg,"4077,1164,4221,1416,",Side drum (2729)
13758,Image_4798.jpg,"4077,1164,4221,1416,",Tambourine (2746)
13759,Image_4798.jpg,"4077,1164,4221,1416,",Rebec  (3202)
13760,Image_4798.jpg,"4077,1164,4221,1416,",Cittern (3106)
13761,Image_4798.jpg,"4077,1164,4221,1416,",Fiddle (3142)
13762,Image_4798.jpg,"4077,1164,4221,1416,",Psaltery (3677)
13763,Image_4798.jpg,"4077,1164,4221,1416,",Frame drum (2598)
13764,Image_4798.jpg,"4077,1164,4221,1416,",Cymbals (2451)
13765,Image_4798.jpg,"4077,1164,4221,1416,",Portative organ (2267)
13766,Image_4798.jpg,"4077,1164,4221,1416,",Harp (3285)
13767,Image_4798.jpg,"1552,1041,1838,1192,",End-blown trumpet (6556)
13768,Image_4798.jpg,"1552,1041,1838,1192,",Shawm (4258)
13769,Image_4798.jpg,"1552,1041,1838,1192,",Tabor pipe (6689)
13770,Image_4798.jpg,"1552,1041,1838,1192,",Side drum (2729)
13771,Image_4798.jpg,"1552,1041,1838,1192,",Tambourine (2746)
13772,Image_4798.jpg,"1552,1041,1838,1192,",Rebec  (3202)
13773,Image_4798.jpg,"1552,1041,1838,1192,",Cittern (3106)
13774,Image_4798.jpg,"1552,1041,1838,1192,",Fiddle (3142)
13775,Image_4798.jpg,"1552,1041,1838,1192,",Psaltery (3677)
13776,Image_4798.jpg,"1552,1041,1838,1192,",Frame drum (2598)
13777,Image_4798.jpg,"1552,1041,1838,1192,",Cymbals (2451)
13778,Image_4798.jpg,"1552,1041,1838,1192,",Portative organ (2267)
13779,Image_4798.jpg,"1552,1041,1838,1192,",Harp (3285)
13780,Image_4798.jpg,"3856,525,3994,847,",End-blown trumpet (6556)
13781,Image_4798.jpg,"3856,525,3994,847,",Shawm (4258)
13782,Image_4798.jpg,"3856,525,3994,847,",Tabor pipe (6689)
13783,Image_4798.jpg,"3856,525,3994,847,",Side drum (2729)
13784,Image_4798.jpg,"3856,525,3994,847,",Tambourine (2746)
13785,Image_4798.jpg,"3856,525,3994,847,",Rebec  (3202)
13786,Image_4798.jpg,"3856,525,3994,847,",Cittern (3106)
13787,Image_4798.jpg,"3856,525,3994,847,",Fiddle (3142)
13788,Image_4798.jpg,"3856,525,3994,847,",Psaltery (3677)
13789,Image_4798.jpg,"3856,525,3994,847,",Frame drum (2598)
13790,Image_4798.jpg,"3856,525,3994,847,",Cymbals (2451)
13791,Image_4798.jpg,"3856,525,3994,847,",Portative organ (2267)
13792,Image_4798.jpg,"3856,525,3994,847,",Harp (3285)
13793,Image_4798.jpg,"4060,613,4223,898,",End-blown trumpet (6556)
13794,Image_4798.jpg,"4060,613,4223,898,",Shawm (4258)
13795,Image_4798.jpg,"4060,613,4223,898,",Tabor pipe (6689)
13796,Image_4798.jpg,"4060,613,4223,898,",Side drum (2729)
13797,Image_4798.jpg,"4060,613,4223,898,",Tambourine (2746)
13798,Image_4798.jpg,"4060,613,4223,898,",Rebec  (3202)
13799,Image_4798.jpg,"4060,613,4223,898,",Cittern (3106)
13800,Image_4798.jpg,"4060,613,4223,898,",Fiddle (3142)
13801,Image_4798.jpg,"4060,613,4223,898,",Psaltery (3677)
13802,Image_4798.jpg,"4060,613,4223,898,",Frame drum (2598)
13803,Image_4798.jpg,"4060,613,4223,898,",Cymbals (2451)
13804,Image_4798.jpg,"4060,613,4223,898,",Portative organ (2267)
13805,Image_4798.jpg,"4060,613,4223,898,",Harp (3285)
13806,Image_4798.jpg,"3043,759,3177,870,",End-blown trumpet (6556)
13807,Image_4798.jpg,"3043,759,3177,870,",Shawm (4258)
13808,Image_4798.jpg,"3043,759,3177,870,",Tabor pipe (6689)
13809,Image_4798.jpg,"3043,759,3177,870,",Side drum (2729)
13810,Image_4798.jpg,"3043,759,3177,870,",Tambourine (2746)
13811,Image_4798.jpg,"3043,759,3177,870,",Rebec  (3202)
13812,Image_4798.jpg,"3043,759,3177,870,",Cittern (3106)
13813,Image_4798.jpg,"3043,759,3177,870,",Fiddle (3142)
13814,Image_4798.jpg,"3043,759,3177,870,",Psaltery (3677)
13815,Image_4798.jpg,"3043,759,3177,870,",Frame drum (2598)
13816,Image_4798.jpg,"3043,759,3177,870,",Cymbals (2451)
13817,Image_4798.jpg,"3043,759,3177,870,",Portative organ (2267)
13818,Image_4798.jpg,"3043,759,3177,870,",Harp (3285)
13819,Image_4798.jpg,"2965,545,3142,782,",End-blown trumpet (6556)
13820,Image_4798.jpg,"2965,545,3142,782,",Shawm (4258)
13821,Image_4798.jpg,"2965,545,3142,782,",Tabor pipe (6689)
13822,Image_4798.jpg,"2965,545,3142,782,",Side drum (2729)
13823,Image_4798.jpg,"2965,545,3142,782,",Tambourine (2746)
13824,Image_4798.jpg,"2965,545,3142,782,",Rebec  (3202)
13825,Image_4798.jpg,"2965,545,3142,782,",Cittern (3106)
13826,Image_4798.jpg,"2965,545,3142,782,",Fiddle (3142)
13827,Image_4798.jpg,"2965,545,3142,782,",Psaltery (3677)
13828,Image_4798.jpg,"2965,545,3142,782,",Frame drum (2598)
13829,Image_4798.jpg,"2965,545,3142,782,",Cymbals (2451)
13830,Image_4798.jpg,"2965,545,3142,782,",Portative organ (2267)
13831,Image_4798.jpg,"2965,545,3142,782,",Harp (3285)
13832,Image_4798.jpg,"3811,757,3949,953,",End-blown trumpet (6556)
13833,Image_4798.jpg,"3811,757,3949,953,",Shawm (4258)
13834,Image_4798.jpg,"3811,757,3949,953,",Tabor pipe (6689)
13835,Image_4798.jpg,"3811,757,3949,953,",Side drum (2729)
13836,Image_4798.jpg,"3811,757,3949,953,",Tambourine (2746)
13837,Image_4798.jpg,"3811,757,3949,953,",Rebec  (3202)
13838,Image_4798.jpg,"3811,757,3949,953,",Cittern (3106)
13839,Image_4798.jpg,"3811,757,3949,953,",Fiddle (3142)
13840,Image_4798.jpg,"3811,757,3949,953,",Psaltery (3677)
13841,Image_4798.jpg,"3811,757,3949,953,",Frame drum (2598)
13842,Image_4798.jpg,"3811,757,3949,953,",Cymbals (2451)
13843,Image_4798.jpg,"3811,757,3949,953,",Portative organ (2267)
13844,Image_4798.jpg,"3811,757,3949,953,",Harp (3285)
13845,Image_4798.jpg,"621,777,792,903,",End-blown trumpet (6556)
13846,Image_4798.jpg,"621,777,792,903,",Shawm (4258)
13847,Image_4798.jpg,"621,777,792,903,",Tabor pipe (6689)
13848,Image_4798.jpg,"621,777,792,903,",Side drum (2729)
13849,Image_4798.jpg,"621,777,792,903,",Tambourine (2746)
13850,Image_4798.jpg,"621,777,792,903,",Rebec  (3202)
13851,Image_4798.jpg,"621,777,792,903,",Cittern (3106)
13852,Image_4798.jpg,"621,777,792,903,",Fiddle (3142)
13853,Image_4798.jpg,"621,777,792,903,",Psaltery (3677)
13854,Image_4798.jpg,"621,777,792,903,",Frame drum (2598)
13855,Image_4798.jpg,"621,777,792,903,",Cymbals (2451)
13856,Image_4798.jpg,"621,777,792,903,",Portative organ (2267)
13857,Image_4798.jpg,"621,777,792,903,",Harp (3285)
13858,Image_4798.jpg,"4462,480,4706,684,",End-blown trumpet (6556)
13859,Image_4798.jpg,"4462,480,4706,684,",Shawm (4258)
13860,Image_4798.jpg,"4462,480,4706,684,",Tabor pipe (6689)
13861,Image_4798.jpg,"4462,480,4706,684,",Side drum (2729)
13862,Image_4798.jpg,"4462,480,4706,684,",Tambourine (2746)
13863,Image_4798.jpg,"4462,480,4706,684,",Rebec  (3202)
13864,Image_4798.jpg,"4462,480,4706,684,",Cittern (3106)
13865,Image_4798.jpg,"4462,480,4706,684,",Fiddle (3142)
13866,Image_4798.jpg,"4462,480,4706,684,",Psaltery (3677)
13867,Image_4798.jpg,"4462,480,4706,684,",Frame drum (2598)
13868,Image_4798.jpg,"4462,480,4706,684,",Cymbals (2451)
13869,Image_4798.jpg,"4462,480,4706,684,",Portative organ (2267)
13870,Image_4798.jpg,"4462,480,4706,684,",Harp (3285)
13871,Image_4798.jpg,"4090,1564,4445,1791,",End-blown trumpet (6556)
13872,Image_4798.jpg,"4090,1564,4445,1791,",Shawm (4258)
13873,Image_4798.jpg,"4090,1564,4445,1791,",Tabor pipe (6689)
13874,Image_4798.jpg,"4090,1564,4445,1791,",Side drum (2729)
13875,Image_4798.jpg,"4090,1564,4445,1791,",Tambourine (2746)
13876,Image_4798.jpg,"4090,1564,4445,1791,",Rebec  (3202)
13877,Image_4798.jpg,"4090,1564,4445,1791,",Cittern (3106)
13878,Image_4798.jpg,"4090,1564,4445,1791,",Fiddle (3142)
13879,Image_4798.jpg,"4090,1564,4445,1791,",Psaltery (3677)
13880,Image_4798.jpg,"4090,1564,4445,1791,",Frame drum (2598)
13881,Image_4798.jpg,"4090,1564,4445,1791,",Cymbals (2451)
13882,Image_4798.jpg,"4090,1564,4445,1791,",Portative organ (2267)
13883,Image_4798.jpg,"4090,1564,4445,1791,",Harp (3285)
13884,Image_4798.jpg,"3826,1700,4100,1921,",End-blown trumpet (6556)
13885,Image_4798.jpg,"3826,1700,4100,1921,",Shawm (4258)
13886,Image_4798.jpg,"3826,1700,4100,1921,",Tabor pipe (6689)
13887,Image_4798.jpg,"3826,1700,4100,1921,",Side drum (2729)
13888,Image_4798.jpg,"3826,1700,4100,1921,",Tambourine (2746)
13889,Image_4798.jpg,"3826,1700,4100,1921,",Rebec  (3202)
13890,Image_4798.jpg,"3826,1700,4100,1921,",Cittern (3106)
13891,Image_4798.jpg,"3826,1700,4100,1921,",Fiddle (3142)
13892,Image_4798.jpg,"3826,1700,4100,1921,",Psaltery (3677)
13893,Image_4798.jpg,"3826,1700,4100,1921,",Frame drum (2598)
13894,Image_4798.jpg,"3826,1700,4100,1921,",Cymbals (2451)
13895,Image_4798.jpg,"3826,1700,4100,1921,",Portative organ (2267)
13896,Image_4798.jpg,"3826,1700,4100,1921,",Harp (3285)
13897,Image_4798.jpg,"397,757,729,804,",End-blown trumpet (6556)
13898,Image_4798.jpg,"397,757,729,804,",Shawm (4258)
13899,Image_4798.jpg,"397,757,729,804,",Tabor pipe (6689)
13900,Image_4798.jpg,"397,757,729,804,",Side drum (2729)
13901,Image_4798.jpg,"397,757,729,804,",Tambourine (2746)
13902,Image_4798.jpg,"397,757,729,804,",Rebec  (3202)
13903,Image_4798.jpg,"397,757,729,804,",Cittern (3106)
13904,Image_4798.jpg,"397,757,729,804,",Fiddle (3142)
13905,Image_4798.jpg,"397,757,729,804,",Psaltery (3677)
13906,Image_4798.jpg,"397,757,729,804,",Frame drum (2598)
13907,Image_4798.jpg,"397,757,729,804,",Cymbals (2451)
13908,Image_4798.jpg,"397,757,729,804,",Portative organ (2267)
13909,Image_4798.jpg,"397,757,729,804,",Harp (3285)
13910,Image_4798.jpg,"843,1211,1052,1365,",End-blown trumpet (6556)
13911,Image_4798.jpg,"843,1211,1052,1365,",Shawm (4258)
13912,Image_4798.jpg,"843,1211,1052,1365,",Tabor pipe (6689)
13913,Image_4798.jpg,"843,1211,1052,1365,",Side drum (2729)
13914,Image_4798.jpg,"843,1211,1052,1365,",Tambourine (2746)
13915,Image_4798.jpg,"843,1211,1052,1365,",Rebec  (3202)
13916,Image_4798.jpg,"843,1211,1052,1365,",Cittern (3106)
13917,Image_4798.jpg,"843,1211,1052,1365,",Fiddle (3142)
13918,Image_4798.jpg,"843,1211,1052,1365,",Psaltery (3677)
13919,Image_4798.jpg,"843,1211,1052,1365,",Frame drum (2598)
13920,Image_4798.jpg,"843,1211,1052,1365,",Cymbals (2451)
13921,Image_4798.jpg,"843,1211,1052,1365,",Portative organ (2267)
13922,Image_4798.jpg,"843,1211,1052,1365,",Harp (3285)
13923,Image_4798.jpg,"1455,1200,1629,1418,",End-blown trumpet (6556)
13924,Image_4798.jpg,"1455,1200,1629,1418,",Shawm (4258)
13925,Image_4798.jpg,"1455,1200,1629,1418,",Tabor pipe (6689)
13926,Image_4798.jpg,"1455,1200,1629,1418,",Side drum (2729)
13927,Image_4798.jpg,"1455,1200,1629,1418,",Tambourine (2746)
